height,sanctuary_reward,miner_subsidy,time
165766,1864,1864,1577325084
165765,1706,1706,1577324150
165764,,1659,1577324078
165763,,1391,1577323992
165762,1456,1456,1577323582
165761,1154,1154,1577322531
165760,904,904,1577322516
165759,1377,1377,1577321859
165758,1561,1561,1577321219
165757,1699,1699,1577321066
165756,1833,1833,1577320870
165755,2642,2642,1577320752
165754,2535,2535,1577320431
165753,,2460,1577320267
165752,,1434,1577320252
165751,,1573,1577320156
165750,,1749,1577318337
165749,2512,2512,1577318201
165748,,2520,1577317877
165747,,2282,1577317768
165746,1973,1973,1577317699
165745,2651,2651,1577317305
165744,2599,2599,1577316460
165743,,2337,1577316335
165742,2082,2082,1577316250
165741,,2773,1577315817
165740,,2734,1577314935
165739,,2597,1577314933
165738,2047,2047,1577314901
165737,2105,2105,1577314634
165736,2056,2056,1577313217
165735,2036,2036,1577312872
165734,1853,1853,1577312376
165733,2013,2013,1577312019
165732,2161,2161,1577311559
165731,2659,2659,1577311154
165730,2872,2872,1577311019
165729,,2700,1577311000
165728,,2545,1577310904
165727,,1547,1577310727
165726,1628,1628,1577309831
165725,,1785,1577306821
165724,2568,2568,1577306733
165723,,2550,1577306489
165722,,2333,1577306195
165721,,1794,1577306143
165720,,1252,1577305901
165719,1433,1433,1577304429
165718,,1935,1577303211
165717,,2205,1577303163
165716,2341,2341,1577303132
165715,,2122,1577302974
165714,2166,2166,1577302928
165713,2127,2127,1577302250
165712,2292,2292,1577301820
165711,2394,2394,1577301488
165710,2622,2622,1577301207
165709,2406,2406,1577300854
165708,2052,2052,1577300640
165707,1186,1186,1577300169
165706,1681,1681,1577299592
165705,,1686,1577298328
165704,,1765,1577297845
165703,,1259,1577297603
165702,1732,1732,1577297562
165701,,2322,1577296614
165700,,2059,1577296585
165699,,1777,1577296453
165698,869,869,1577296392
165697,976,976,1577295677
165696,,1146,1577290762
165695,,1579,1577290567
165694,,1939,1577290432
165693,,2120,1577290216
165692,,1897,1577290180
165691,,1895,1577290029
165690,2034,2034,1577289406
165689,2761,2761,1577289090
165688,2705,2705,1577288970
165687,2558,2558,1577288725
165686,1829,1829,1577288693
165685,2524,2524,1577288426
165684,2542,2542,1577287076
165683,2497,2497,1577287012
165682,2083,2083,1577286840
165681,2656,2656,1577286763
165680,2780,2780,1577285782
165679,2691,2691,1577285673
165678,2346,2346,1577285650
165677,2573,2573,1577285422
165676,2781,2781,1577284498
165675,2730,2730,1577284172
165674,2469,2469,1577284052
165673,2087,2087,1577283695
165672,2218,2218,1577283084
165671,2803,2803,1577282283
165670,2809,2809,1577281984
165669,2800,2800,1577281973
165668,2319,2319,1577281775
165667,2542,2542,1577281655
165666,2448,2448,1577280561
165665,2323,2323,1577280184
165664,1893,1893,1577279540
165663,1743,1743,1577279476
165662,1890,1890,1577278449
165661,1930,1930,1577277725
165660,1792,1792,1577277553
165659,1975,1975,1577277179
165658,1959,1959,1577276710
165657,,1833,1577276404
165656,,1710,1577275926
165655,1891,1891,1577275644
165654,,2258,1577275094
165653,,2378,1577274706
165652,,2811,1577274689
165651,,2564,1577274641
165650,,2411,1577274626
165649,1482,1482,1577273857
165648,2043,2043,1577273721
165647,,2141,1577272219
165646,,2429,1577271940
165645,,2104,1577271853
165644,2272,2272,1577271792
165643,2169,2169,1577270974
165642,2602,2602,1577270857
165641,2691,2691,1577270383
165640,2479,2479,1577270174
165639,2096,2096,1577269920
165638,1673,1673,1577269617
165637,2294,2294,1577268702
165636,2287,2287,1577267849
165635,2492,2492,1577267816
165634,2262,2262,1577267600
165633,1918,1918,1577267521
165632,,869,1577266606
165631,1351,1351,1577266264
165630,1581,1581,1577262634
165629,1348,1348,1577262472
165628,,959,1577262285
165627,1887,1887,1577261963
165626,1778,1778,1577261462
165625,,1575,1577261023
165624,,869,1577260943
165623,1094,1094,1577260872
165622,1335,1335,1577259233
165621,,1490,1577259068
165620,,1923,1577259024
165619,,2368,1577258678
165618,2394,2394,1577258636
165617,2116,2116,1577258444
165616,2241,2241,1577258293
165615,2925,2925,1577257853
165614,2767,2767,1577257462
165613,2611,2611,1577257348
165612,2170,2170,1577257235
165611,2095,2095,1577257132
165610,1440,1440,1577255179
165609,,2086,1577255011
165608,,2228,1577254187
165607,2301,2301,1577253803
165606,,1892,1577253680
165605,2136,2136,1577253632
165604,,2285,1577252723
165603,2418,2418,1577252458
165602,,2945,1577252240
165601,,2926,1577252181
165600,,2878,1577252110
165599,,2546,1577251959
165598,2541,2541,1577251875
165597,2148,2148,1577250561
165596,2178,2178,1577250114
165595,,1451,1577248967
165594,1598,1598,1577248894
165593,2083,2083,1577247802
165592,2381,2381,1577247512
165591,2531,2531,1577247286
165590,2128,2128,1577247265
165589,2494,2494,1577247189
165588,2721,2721,1577246460
165587,2882,2882,1577246265
165586,2665,2665,1577246063
165585,,2408,1577245897
165584,,2028,1577245392
165583,,2689,1577244787
165582,,2582,1577243858
165581,,2640,1577243832
165580,,2369,1577243690
165579,,2136,1577243430
165578,,1290,1577242268
165577,1682,1682,1577242116
165576,1958,1958,1577240833
165575,,1932,1577240281
165574,1397,1397,1577240223
165573,1965,1965,1577240079
165572,2276,2276,1577239294
165571,2288,2288,1577239024
165570,1859,1859,1577238926
165569,2453,2453,1577238925
165568,2409,2409,1577238160
165567,2128,2128,1577237761
165566,1701,1701,1577237603
165565,1301,1301,1577237407
165564,1135,1135,1577235979
165563,1198,1198,1577234962
165562,1439,1439,1577234591
165561,1695,1695,1577234191
165560,,1845,1577233825
165559,1982,1982,1577233773
165558,2719,2719,1577233471
165557,,2666,1577233270
165556,,2551,1577233183
165555,,1783,1577233130
165554,1736,1736,1577233016
165553,2055,2055,1577231372
165552,2270,2270,1577231065
165551,,2727,1577230658
165550,2485,2485,1577230629
165549,2239,2239,1577230475
165548,,1545,1577229892
165547,1720,1720,1577229707
165546,1447,1447,1577227708
165545,1529,1529,1577227630
165544,1830,1830,1577226915
165543,2092,2092,1577226648
165542,2559,2559,1577226431
165541,2400,2400,1577226246
165540,2436,2436,1577226175
165539,2145,2145,1577225751
165538,2500,2500,1577225452
165537,,2468,1577224697
165536,,2290,1577224582
165535,,1984,1577224104
165534,2035,2035,1577223790
165533,1956,1956,1577223036
165532,,1845,1577222340
165531,1566,1566,1577222103
165530,1746,1746,1577221751
165529,,2144,1577220875
165528,,2274,1577220787
165527,,2719,1577220648
165526,,2434,1577220495
165525,,2641,1577220398
165524,,2865,1577219875
165523,2695,2695,1577219819
165522,2488,2488,1577219076
165521,1485,1485,1577219039
165520,1786,1786,1577218653
165519,1957,1957,1577216186
165518,2312,2312,1577215855
165517,2598,2598,1577215706
165516,2782,2782,1577215601
165515,2593,2593,1577215590
165514,2372,2372,1577215463
165513,,1376,1577214792
165512,1602,1602,1577214321
165511,,1789,1577212011
165510,,2186,1577211866
165509,,2598,1577211699
165508,,2536,1577211611
165507,,2487,1577211550
165506,2751,2751,1577211412
165505,2551,2551,1577210906
165504,,2299,1577210341
165503,,1526,1577210232
165502,1483,1483,1577209762
165501,,1724,1577207144
165500,,1846,1577206624
165499,,1937,1577206361
165498,2218,2218,1577206157
165497,2497,2497,1577205848
165496,2574,2574,1577205571
165495,2827,2827,1577205420
165494,2789,2789,1577205244
165493,2778,2778,1577204901
165492,2624,2624,1577204566
165491,2452,2452,1577204374
165490,2171,2171,1577203449
165489,,2051,1577203002
165488,,2197,1577202423
165487,,2570,1577201622
165486,,2295,1577201513
165485,,2365,1577201360
165484,,1722,1577200767
165483,2369,2369,1577200544
165482,2137,2137,1577199586
165481,2324,2324,1577199494
165480,1712,1712,1577198960
165479,2251,2251,1577198880
165478,2004,2004,1577197957
165477,2128,2128,1577197805
165476,1734,1734,1577197175
165475,1858,1858,1577197156
165474,2031,2031,1577196182
165473,2312,2312,1577195974
165472,2044,2044,1577195755
165471,1765,1765,1577195313
165470,869,869,1577195009
165469,869,869,1577194525
165468,1090,1090,1577192262
165467,1509,1509,1577191778
165466,1791,1791,1577191558
165465,1925,1925,1577191497
165464,2077,2077,1577191478
165463,2741,2741,1577191324
165462,2768,2768,1577191297
165461,2560,2560,1577191284
165460,2198,2198,1577191190
165459,1574,1574,1577190822
165458,1849,1849,1577189643
165457,1992,1992,1577188683
165456,2417,2417,1577188531
165455,2553,2553,1577188104
165454,,2326,1577188059
165453,,2019,1577187797
165452,,869,1577187327
165451,1448,1448,1577186619
165450,1571,1571,1577184163
165449,1656,1656,1577183966
165448,1341,1341,1577183835
165447,1711,1711,1577183730
165446,2235,2235,1577182922
165445,2285,2285,1577182863
165444,2066,2066,1577182785
165443,2250,2250,1577182562
165442,2317,2317,1577182162
165441,,2490,1577181616
165440,,2189,1577181343
165439,,2654,1577181258
165438,,2602,1577180648
165437,,2704,1577180410
165436,,2375,1577180113
165435,,2266,1577179948
165434,,1769,1577179010
165433,1757,1757,1577178673
165432,,2023,1577177477
165431,,1961,1577177304
165430,1865,1865,1577176859
165429,,1968,1577176416
165428,1779,1779,1577176348
165427,,1769,1577175529
165426,1057,1057,1577175094
165425,1184,1184,1577175032
165424,1577,1577,1577173757
165423,2154,2154,1577173555
165422,2163,2163,1577173501
165421,1756,1756,1577173394
165420,1268,1268,1577173341
165419,1576,1576,1577172693
165418,1720,1720,1577171773
165417,,1774,1577171308
165416,,1295,1577171237
165415,1404,1404,1577170918
165414,,1632,1577170152
165413,,2171,1577169898
165412,,2201,1577169550
165411,,2346,1577169456
165410,,2521,1577169277
165409,2800,2800,1577169226
165408,,2630,1577168626
165407,,2371,1577168518
165406,,1258,1577168365
165405,,1679,1577167510
165404,,2080,1577165439
165403,,2002,1577165184
165402,1690,1690,1577164899
165401,989,989,1577164773
165400,950,950,1577164179
165399,1081,1081,1577163033
165398,1974,1974,1577162474
165397,1963,1963,1577162409
165396,1712,1712,1577162323
165395,961,961,1577162248
165394,1799,1799,1577161999
165393,1507,1507,1577160823
165392,,1188,1577160512
165391,,869,1577160282
165390,869,869,1577160088
165389,,869,1577156325
165388,,906,1577156189
165387,,929,1577155741
165386,,1097,1577155678
165385,1508,1508,1577155411
165384,,1862,1577154942
165383,,2100,1577154914
165382,,1867,1577154874
165381,,1802,1577154674
165380,,1246,1577154113
165379,1423,1423,1577153702
165378,1607,1607,1577152851
165377,2291,2291,1577152571
165376,2364,2364,1577152343
165375,2327,2327,1577152250
165374,2075,2075,1577152127
165373,2845,2845,1577152020
165372,2718,2718,1577151296
165371,2481,2481,1577151184
165370,1508,1508,1577151113
165369,2183,2183,1577150938
165368,2421,2421,1577149064
165367,2193,2193,1577149027
165366,1871,1871,1577148994
165365,1544,1544,1577148657
165364,2114,2114,1577147818
165363,1934,1934,1577147129
165362,1944,1944,1577147022
165361,,1599,1577146605
165360,1614,1614,1577146345
165359,,1696,1577145420
165358,1330,1330,1577145214
165357,1251,1251,1577144639
165356,869,869,1577144136
165355,870,870,1577143714
165354,964,964,1577142474
165353,1167,1167,1577142454
165352,1280,1280,1577141852
165351,1425,1425,1577141783
165350,2421,2421,1577141675
165349,2194,2194,1577141338
165348,1942,1942,1577141324
165347,869,869,1577141320
165346,887,887,1577141148
165345,,1457,1577138681
165344,1873,1873,1577138685
165343,,1698,1577138542
165342,,1198,1577138390
165341,961,961,1577138171
165340,1778,1778,1577137493
165339,,1788,1577136703
165338,,1593,1577136642
165337,,940,1577136592
165336,,1105,1577136097
165335,,1627,1577135084
165334,1962,1962,1577134873
165333,,1974,1577134662
165332,,1782,1577134553
165331,1517,1517,1577134296
165330,1851,1851,1577133717
165329,1810,1810,1577133207
165328,1829,1829,1577132821
165327,2259,2259,1577132455
165326,1963,1963,1577132428
165325,1862,1862,1577131757
165324,1210,1210,1577131445
165323,1289,1289,1577131420
165322,869,869,1577129665
165321,1181,1181,1577129549
165320,,1693,1577128590
165319,,1595,1577128575
165318,,1848,1577128365
165317,,1383,1577128038
165316,1444,1444,1577127831
165315,,1821,1577127051
165314,2024,2024,1577126960
165313,,2166,1577126391
165312,,1621,1577126286
165311,,1779,1577126213
165310,,2069,1577125347
165309,,2712,1577125059
165308,,2500,1577124963
165307,,2221,1577124828
165306,1131,1131,1577124436
165305,1745,1745,1577124195
165304,1655,1655,1577121323
165303,1832,1832,1577121239
165302,1509,1509,1577121062
165301,1186,1186,1577120649
165300,869,869,1577119860
165299,869,869,1577119649
165298,869,869,1577118071
165297,869,869,1577117482
165296,,869,1577117064
165295,,1494,1577116996
165294,,1626,1577116700
165293,,1514,1577116656
165292,,1579,1577116537
165291,,1863,1577116304
165290,,1558,1577115638
165289,,1144,1577115341
165288,,869,1577115182
165287,1013,1013,1577114353
165286,,1050,1577113111
165285,,1326,1577113105
165284,,1370,1577112873
165283,,1489,1577112705
165282,1648,1648,1577112196
165281,2578,2578,1577112072
165280,2357,2357,1577112006
165279,2143,2143,1577111991
165278,1161,1161,1577111805
165277,1186,1186,1577111728
165276,1302,1302,1577109660
165275,2081,2081,1577109404
165274,2070,2070,1577109153
165273,2170,2170,1577108935
165272,1436,1436,1577108798
165271,2067,2067,1577108776
165270,2006,2006,1577107645
165269,1886,1886,1577107537
165268,1729,1729,1577107051
165267,1316,1316,1577106939
165266,1543,1543,1577106015
165265,1510,1510,1577105436
165264,1619,1619,1577105334
165263,1354,1354,1577104489
165262,1109,1109,1577104464
165261,1439,1439,1577104017
165260,1822,1822,1577103226
165259,1922,1922,1577103057
165258,2189,2189,1577103026
165257,2103,2103,1577102918
165256,2178,2178,1577102367
165255,1519,1519,1577102110
165254,1841,1841,1577101904
165253,2369,2369,1577100892
165252,2461,2461,1577100887
165251,2253,2253,1577100550
165250,2241,2241,1577100543
165249,1951,1951,1577100198
165248,1816,1816,1577099265
165247,,1135,1577098792
165246,,1677,1577098577
165245,,1722,1577097287
165244,,1673,1577097213
165243,,2256,1577096966
165242,,2340,1577096829
165241,,2322,1577096357
165240,,1898,1577096172
165239,2022,2022,1577096164
165238,,2096,1577095108
165237,,2201,1577094708
165236,,2219,1577094533
165235,,2282,1577094165
165234,2063,2063,1577093711
165233,1706,1706,1577093472
165232,2355,2355,1577092878
165231,2284,2284,1577092466
165230,2078,2078,1577092067
165229,1039,1039,1577091711
165228,1176,1176,1577091705
165227,2190,2190,1577090176
165226,1979,1979,1577089800
165225,,1715,1577089824
165224,,869,1577089727
165223,869,869,1577089518
165222,,1445,1577087593
165221,,1651,1577087520
165220,,1461,1577087374
165219,,1346,1577087308
165218,,1213,1577087065
165217,,1205,1577086227
165216,,1343,1577085709
165215,,1422,1577085668
165214,,1425,1577084966
165213,,1045,1577084649
165212,1260,1260,1577084615
165211,,1482,1577083759
165210,1636,1636,1577083363
165209,2348,2348,1577083299
165208,2341,2341,1577083145
165207,2452,2452,1577082982
165206,1888,1888,1577082889
165205,2151,2151,1577082676
165204,1842,1842,1577081675
165203,1895,1895,1577081510
165202,1406,1406,1577080576
165201,,1565,1577080540
165200,,2217,1577079686
165199,,2401,1577079394
165198,,2329,1577079381
165197,,1963,1577079166
165196,,1758,1577078959
165195,,1500,1577078197
165194,,1204,1577077393
165193,,869,1577076706
165192,869,869,1577076208
165191,,1410,1577075235
165190,,1380,1577074853
165189,,1340,1577074718
165188,,869,1577074586
165187,1036,1036,1577074338
165186,1311,1311,1577073257
165185,1636,1636,1577073130
165184,1742,1742,1577072891
165183,2151,2151,1577072788
165182,1981,1981,1577072510
165181,1982,1982,1577072196
165180,1409,1409,1577071908
165179,1579,1579,1577071571
165178,1757,1757,1577070526
165177,,2562,1577070443
165176,,2393,1577070277
165175,,2386,1577070060
165174,,1872,1577069853
165173,2115,2115,1577069709
165172,,1974,1577068339
165171,1751,1751,1577068337
165170,1739,1739,1577067746
165169,1950,1950,1577067252
165168,1749,1749,1577066834
165167,,1599,1577066324
165166,869,869,1577066081
165165,1414,1414,1577065589
165164,1463,1463,1577064506
165163,1542,1542,1577064438
165162,1084,1084,1577063934
165161,1806,1806,1577063841
165160,1996,1996,1577063344
165159,1974,1974,1577062937
165158,1110,1110,1577062796
165157,1316,1316,1577062781
165156,1944,1944,1577061686
165155,1996,1996,1577061249
165154,1629,1629,1577061022
165153,,1523,1577061015
165152,,2241,1577060531
165151,,2338,1577059808
165150,,2216,1577059775
165149,,1922,1577059753
165148,1586,1586,1577059721
165147,,1777,1577058439
165146,,1382,1577058003
165145,1245,1245,1577057782
165144,,869,1577056700
165143,,881,1577056619
165142,,1557,1577055534
165141,,1390,1577055194
165140,,983,1577055182
165139,869,869,1577055027
165138,869,869,1577054386
165137,869,869,1577053055
165136,1011,1011,1577052631
165135,949,949,1577052582
165134,930,930,1577052327
165133,1054,1054,1577052054
165132,2044,2044,1577051578
165131,1897,1897,1577051435
165130,1618,1618,1577051371
165129,869,869,1577051164
165128,,1345,1577051084
